mturk_id,ip,phrase,dimension,rating_value,time
A22QD6M0A2C77C,"71.56.135.96, 172.16.9.238, 172.16.17.70",a star is,potency,1.9,2.0290217
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being messy is,activity,-3,20.287863
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being aroused is,activity,3,9.3433886
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being dashing is,activity,4.2,4.6885724
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being bossy is,activity,3,7.1509547
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being patriotic is,activity,1.2,9.9864407
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being unpleasant is,activity,3,7.5726571
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being homophobic is,activity,1.1,8.1268501
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being effective is,activity,4.2,4.3124151
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being slack is,activity,-3,3.8823149
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being vicious is,activity,3,5.2120557
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being artistic is,activity,1,8.5882645
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being abusive is,activity,4,4.1990671
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being sketchy is,activity,-1.9,6.4170752
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being upbeat is,activity,3,14.97266
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being sassy is,activity,2,3.4951406
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being adorable is,activity,1.1,5.8738503
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being unusual is,activity,-1,34.951561
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being welcoming is,activity,2,7.0441437
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being despicable is,activity,-2,9.2875776
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being pretentious is,activity,2,13.085893
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being sleepy is,activity,-3,6.0507464
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being maniacal is,activity,4.2,4.217567
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being admirable is,activity,2,3.7714505
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being wretched is,activity,-2,4.9311156
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being naughty is,activity,2.9,28.429016
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being pale is,activity,-2.1,5.3068399
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being warm is,activity,1,15.342662
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being plump is,activity,-3,5.1511278
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being frantic is,activity,4.3,3.5614724
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being terrible is,activity,0.9,4.1959271
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",feeling miserable is,activity,-2,4.4062905
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",feeling obligated is,activity,1.9,4.075839
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being affluent is,activity,2,5.2339368
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being scary is,activity,1,7.9766922
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being patriotic is,activity,2,5.0922275
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being troublesome is,activity,2.9,5.2248015
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being heartless is,activity,-2,3.755439
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being disgruntled is,activity,-3,3.4254055
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",feeling amused is,activity,1,6.6379733
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being hideous is,activity,-3,3.6548886
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being mysterious is,activity,-2,5.2260213
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",feeling terrified is,activity,2,7.3375854
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being alienated is,activity,-2,7.1796436
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being phobic is,activity,-2,4.1874084
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",feeling hopeless is,activity,-2.9,6.0670714
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",feeling lonely is,activity,-2.9,3.5664287
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being hateful is,activity,2,3.2519395
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being wretched is,activity,1.9,4.3936419
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being delightful is,activity,2,11.748688
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being understanding is,activity,-1,42.272564
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being perky is,activity,2,6.0933466
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being effective is,activity,2,6.867465
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being open is,activity,-2,5.7908959
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being pretentious is,activity,2,44.201466
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being nerdy is,activity,-3,6.8292089
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being elitist is,activity,1.9,9.0057669
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being plump is,activity,-2,7.9926467
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being innocent is,activity,-1,7.5244212
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being sleepy is,activity,-3,5.2522683
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",being brave is,activity,2,3.6954725
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to stun someone is,activity,2,5.7022991
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to jostle someone is,activity,0.9,4.5420709
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to assure someone is,activity,1,7.6716228
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to reconcile with someone is,activity,1,7.9805732
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to nurture someone is,activity,0.9,5.7625151
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to enlighten someone is,activity,2,3.1239548
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to cherish someone is,activity,1,4.1770844
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to shove someone is,activity,3,3.1525664
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to hustle someone is,activity,2,3.9045477
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to stab someone is,activity,3.1,18.216911
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to help someone is,activity,2,11.780906
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to salute someone is,activity,0.8,11.112044
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to capture someone is,activity,3,9.5129271
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to ruin someone is,activity,2.8,4.807488
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to oversee someone is,activity,1.1,2.9553094
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to strike someone is,activity,3,2.7005389
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to perplex someone is,activity,-1,6.3331766
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to backstab someone is,activity,1,3.1931336
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to pardon someone is,activity,-0.9,4.9157109
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to slam someone is,activity,3,2.7734141
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to confine someone is,activity,2,3.2288058
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to satisfy someone is,activity,1,2.8174357
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to betray someone is,activity,1.8,7.1261363
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to befuddle someone is,activity,1.1,3.8406253
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to jolt someone is,activity,3.2,3.0666592
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to maim someone is,activity,4.2,3.5751722
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to surpass someone is,activity,2,3.4092028
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to restrict someone is,activity,-1,3.1923499
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to wrong someone is,activity,1.1,7.2589722
A2VX8B1CJXRN2,"96.230.107.87, 172.16.7.175, 172.16.17.70",to cheat someone is,activity,1.9,2.7788303
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a stepmother is,activity,-1.7,30.677547
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a daredevil is,activity,4.3,9.3516054
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a guru is,activity,2.9,7.1756434
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a shaman is,activity,-2,6.828876
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a chemist is,activity,-3.1,5.5255079
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a redneck is,activity,4.1,5.0671411
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a humanist is,activity,2,5.3624816
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a sergeant is,activity,3,6.4820647
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a fanboy is,activity,1.9,6.4754782
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",an addict is,activity,-0.7,19.538265
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a mathematician is,activity,-3,6.4521003
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a nerd is,activity,-4.2,4.6069417
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a quack is,activity,2,6.4673533
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a volunteer is,activity,-1,3.7290318
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a delinquent is,activity,-1.1,10.440449
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a princess is,activity,-3.1,7.5988827
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a gymnast is,activity,1.9,10.618975
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a guitarist is,activity,2,4.6529927
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a blabbermouth is,activity,4.2,6.0769653
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a patient is,activity,-4.2,5.4849014
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a vegetarian is,activity,-1.1,5.3811789
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a buffoon is,activity,0.9,4.6345177
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a transsexual is,activity,-0.1,6.1558104
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a wrestler is,activity,4.2,6.7928748
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a savior is,activity,-4.2,4.3304796
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a psychic is,activity,-2.1,5.1890602
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a cyclist is,activity,2.9,6.8823872
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",a peasant is,activity,1,8.2438421
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",an anarchist is,activity,4.2,4.4950805
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",an activist is,activity,4,3.8590643
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being ugly is,activity,-0.1,6.8683653
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being devout is,activity,-0.5,6.2605543
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being perverted is,activity,0.9,5.8769693
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being nerdy is,activity,-2,4.7550292
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being solitary is,activity,-4.3,6.3892508
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being sober is,activity,-3.1,5.1184878
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being funny is,activity,1.9,4.4210868
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being patriotic is,activity,1.9,5.3251486
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being intelligent is,activity,-1.1,4.595726
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being unstable is,activity,1.9,4.2069201
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being intellectual is,activity,-2.1,4.4636493
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being inspiring is,activity,2.8,8.2230406
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being charming is,activity,1.9,7.279707
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being unpleasant is,activity,2.8,3.3154776
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being troublesome is,activity,4.1,3.5185912
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being understanding is,activity,-3,4.9531775
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being geeky is,activity,-3.1,4.7078156
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being unusual is,activity,-0.3,5.5744185
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being snobbish is,activity,-2.2,6.2261848
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being personable is,activity,2,4.5603762
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being perky is,activity,4.1,4.1035733
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being plump is,activity,-1.2,4.2263989
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being supportive is,activity,1.2,5.0542974
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being rude is,activity,4.1,5.5680637
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being jolly is,activity,4.2,5.1617832
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being intimidating is,activity,4.2,6.2937789
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being astute is,activity,-1,8.4017248
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being alienated is,activity,-2,5.5433054
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being whimsical is,activity,0.9,4.9723372
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",being unruly is,activity,4.2,3.8533869
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to gaslight someone is,evaluative,4.2,11.204803
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to cheat someone is,evaluative,-1,6.1585312
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to baffle someone is,evaluative,-0.5,7.0722542
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to slaughter someone is,evaluative,1.8,4.1394777
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to undercut someone is,evaluative,1.8,13.370008
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to neutralize someone is,evaluative,1.9,5.3520684
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to violate someone is,evaluative,3,6.8997979
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to wink at someone is,evaluative,3,.01488781
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to snitch on someone is,evaluative,1,7.0018005
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to terrify someone is,evaluative,3,4.9822488
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to grovel to someone is,evaluative,0.9,4.714653
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to betray someone is,evaluative,-1.1,6.3331909
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to surpass someone is,evaluative,3,6.0253177
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to abort someone is,evaluative,1.9,5.9879627
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to sabotage someone is,evaluative,2.1,3.7893128
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to stalk someone is,evaluative,3,3.7309136
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to celebrate someone is,evaluative,2.9,4.5580263
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to curse someone is,evaluative,3.1,4.5958118
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to nourish someone is,evaluative,-1.1,4.5190821
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to impregnate someone is,evaluative,1,7.4923873
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to rebuke someone is,evaluative,3,4.2190981
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to wheedle someone is,evaluative,1.8,7.1176019
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to resist someone is,evaluative,0.8,4.4689732
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to greet someone is,evaluative,2,5.550055
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to prod someone is,evaluative,2.1,7.3685598
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to impose upon someone is,evaluative,0.9,5.5147319
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to jostle someone is,evaluative,2,4.6742449
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to promise something to someone is,evaluative,0.9,4.6508174
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to stab someone is,evaluative,3.1,3.8643267
A3CFNUD7VR2E1E,"74.141.215.36, 172.16.2.220, 172.16.17.70",to confine someone is,evaluative,1,5.3854184
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a monk is,activity,-2.4,17.530504
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",an acrobat is,activity,3,6.799036
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a fascist is,activity,3.1,5.4121566
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a vagrant is,activity,2,4.803864
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a cyclist is,activity,2,7.2154975
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a bellhop is,activity,2,7.4828935
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a midwife is,activity,2.5,6.0680575
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a billionaire is,activity,3,13.4005
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a braggart is,activity,3.7,5.5091324
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a mascot is,activity,2,4.9253187
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a stepmother is,activity,1.4,7.0613518
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a guru is,activity,1.5,13.292109
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a transsexual is,activity,3.2,7.3121772
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a nazi is,activity,3.7,4.5476828
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a sculptor is,activity,2.3,8.8550987
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a vampire is,activity,2.4,7.5329924
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a colonel is,activity,2.3,17.116156
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a latina is,activity,-1,13.700923
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a hick is,activity,2.1,3.7555673
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a daredevil is,activity,3,4.4605007
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a cad is,activity,4,5.5528207
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a therapist is,activity,-0.9,9.6675529
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a cowboy is,activity,3.4,5.0838466
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a veteran is,activity,1.8,16.419521
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a nerd is,activity,-2.8,18.223753
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a princess is,activity,0,25.444677
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a shaman is,activity,1.2,16.068571
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a singer is,activity,1.5,3.9603436
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a kindergartener is,activity,2,4.0527344
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",a warrior is,activity,3.2,15.692705
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",being cuddly is,evaluative,0.9,6.0466399
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",feeling calm is,evaluative,3.5,10.756686
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",being abusive is,evaluative,-3,13.901683
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",being scary is,evaluative,-1.6,6.9643021
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",being stern is,evaluative,0.6,7.11058
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",being phobic is,evaluative,-2,21.764576
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",being scornful is,evaluative,-2.3,5.1132631
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",being perverted is,evaluative,-4.2,4.5152764
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",being solitary is,evaluative,0.9,7.7746272
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",being pale is,evaluative,-0.5,50.092655
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",being delightful is,evaluative,3.5,41.401367
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",being enlightened is,evaluative,3.8,4.0226278
A2C0QNEIOSKAV5,"67.185.222.15, 172.16.2.220, 172.16.39.181",being good is,evaluative,3.2,52.703239
